"runset","context","name","capex_mn_EUR_per_yr","opex_mn_EUR","net_import_costs_mn_EUR","interconnector_capex_mn_EUR","final_demand_TWh","system_costs_mn_EUR","nuclear_GW","totex_EUR_per_MWh","diff_of_increase","overrun","wacc","extra_capex_mn_EUR_per_yr","totex_increase_EUR_per_MWh"
"optimistic-demand","Optimální vývoj",0,3637.59091221548,628.474837581703,1998.84130910102,161.9582933597,82.1258365530916,6426.8653522579,2.06,78.2563152109038,1.39087061917694,"13585 €/kW",0.04,0,0
"optimistic-demand","Optimální vývoj",4,4884.61486981591,836.943959667768,90.7795345359233,161.9582933597,82.1250353131253,5974.2966573793,6.46,72.7463511534647,2.55020212075327,"6270 €/kW",0.04,-695.029843487138,0
"optimistic-demand","Optimální vývoj",4,5149.64677096841,836.943959667768,90.7795345359233,161.9582933597,82.1250353131253,6239.3285585318,6.46,75.973526644373,2.55020212075327,"7315 €/kW",0.04,-429.99794233464,0
"optimistic-demand","Optimální vývoj",4,5425.24703201888,836.943959667768,90.7795345359233,161.9582933597,82.1250353131253,6514.92881958227,6.46,79.3293883496333,2.55020212075327,"8360 €/kW",0.04,-154.397681284175,2.23240464030584
"optimistic-demand","Optimální vývoj",4,5711.86181084683,836.943959667768,90.7795345359233,161.9582933597,82.1250353131253,6801.54359841022,6.46,82.8193689351533,2.55020212075327,"9405 €/kW",0.04,132.217097543775,5.72238522582582
"optimistic-demand","Optimální vývoj",4,6009.88820227468,836.943959667768,90.7795345359233,161.9582933597,82.1250353131253,7099.56998983807,6.46,86.448303647833,2.55020212075327,"10450 €/kW",0.04,430.243488971625,9.35131993850555
"optimistic-demand","Optimální vývoj",4,6319.80657214971,836.943959667768,90.7795345359233,161.9582933597,82.1250353131253,7409.4883597131,6.46,90.2220416887773,2.55020212075327,"11495 €/kW",0.04,740.161858846659,13.1250579794498
"optimistic-demand","Optimální vývoj",4,6642.09394427142,836.943959667768,90.7795345359233,161.9582933597,82.1250353131253,7731.77573183481,6.46,94.1463915644625,2.55020212075327,"12540 €/kW",0.04,1062.44923096837,17.0494078551351
"optimistic-demand","Optimální vývoj",4,6977.24645641213,836.943959667768,90.7795345359233,161.9582933597,82.1250353131253,8066.92824397552,6.46,98.2273945237044,2.55020212075327,"13585 €/kW",0.04,1397.60174310908,21.130410814377
"optimistic-demand","Optimální vývoj",1,3920.46659110489,721.431467875119,1458.18740560031,161.9582933597,82.1259490591946,6262.04375794001,3.16,76.2492711460353,1.93956647611996,"6270 €/kW",0.04,-173.757460871785,2.89228434793731
"optimistic-demand","Optimální vývoj",1,3986.72456639301,721.431467875119,1458.18740560031,161.9582933597,82.1259490591946,6328.30173322814,3.16,77.0560560422484,1.93956647611996,"7315 €/kW",0.04,-107.49948558366,0.471893753242071
"optimistic-demand","Optimální vývoj",1,4055.62463165563,721.431467875119,1458.18740560031,161.9582933597,82.1259490591946,6397.20179849075,3.16,77.8950121341038,1.93956647611996,"8360 €/kW",0.04,-38.5994203210437,0.187392780143014
"optimistic-demand","Optimální vývoj",1,4127.27832636261,721.431467875119,1458.18740560031,161.9582933597,82.1259490591946,6468.85549319774,3.16,78.7674975729672,1.93956647611996,"9405 €/kW",0.04,33.0542743859436,1.05987821900645
"optimistic-demand","Optimální vývoj",1,4201.78492421958,721.431467875119,1458.18740560031,161.9582933597,82.1259490591946,6543.3620910547,3.16,79.6747211571143,1.93956647611996,"10450 €/kW",0.04,107.560872242906,1.96710180315353
"optimistic-demand","Optimální vývoj",1,4279.26451668834,721.431467875119,1458.18740560031,161.9582933597,82.1259490591946,6620.84168352346,3.16,80.6181451705514,1.93956647611996,"11495 €/kW",0.04,185.040464711665,2.91052581659065
"optimistic-demand","Optimální vývoj",1,4359.83635971876,721.431467875119,1458.18740560031,161.9582933597,82.1259490591946,6701.41352655389,3.16,81.5992217237411,1.93956647611996,"12540 €/kW",0.04,265.612307742091,3.89160236978034
"optimistic-demand","Optimální vývoj",1,4443.62448775394,721.431467875119,1458.18740560031,161.9582933597,82.1259490591946,6785.20165458907,3.16,82.6194611120833,1.93956647611996,"13585 €/kW",0.04,349.400435777269,4.91184175812258
"optimistic-demand","Optimální vývoj",2,4232.30519939253,835.441136580781,927.144417666626,161.9582933597,82.1256929649503,6156.84904699964,4.26,74.9686100015894,2.23895432886737,"6270 €/kW",0.04,-347.514921743569,1.91101105623879
"optimistic-demand","Optimální vývoj",2,4364.82114996878,835.441136580781,927.144417666626,161.9582933597,82.1256929649503,6289.36499757589,4.26,76.5821848256436,2.23895432886737,"7315 €/kW",0.04,-214.99897116732,0.29741038938468
"optimistic-demand","Optimální vývoj",2,4502.62128049401,835.441136580781,927.144417666626,161.9582933597,82.1256929649503,6427.16512810112,4.26,78.2601022416226,2.23895432886737,"8360 €/kW",0.04,-77.1988406420875,0.851870740409211
"optimistic-demand","Optimální vývoj",2,4645.92866990799,835.441136580781,927.144417666626,161.9582933597,82.1256929649503,6570.47251751509,4.26,80.0050785607282,2.23895432886737,"9405 €/kW",0.04,66.1085487718873,2.59684705951481
"optimistic-demand","Optimální vývoj",2,4794.94186562191,835.441136580781,927.144417666626,161.9582933597,82.1256929649503,6719.48571322902,4.26,81.8195313870504,2.23895432886737,"10450 €/kW",0.04,215.121744485812,4.41129988583702
"optimistic-demand","Optimální vývoj",2,4949.90105055943,835.441136580781,927.144417666626,161.9582933597,82.1256929649503,6874.44489816653,4.26,83.7063852977218,2.23895432886737,"11495 €/kW",0.04,370.08092942333,6.29815379650846
"optimistic-demand","Optimální vývoj",2,5111.04473662028,835.441136580781,927.144417666626,161.9582933597,82.1256929649503,7035.58858422739,4.26,85.6685445227237,2.23895432886737,"12540 €/kW",0.04,531.224615484183,8.26031302151038
"optimistic-demand","Optimální vývoj",2,5278.62099269064,835.441136580781,927.144417666626,161.9582933597,82.1256929649503,7203.16484029774,4.26,87.7090296622753,2.23895432886737,"13585 €/kW",0.04,698.800871554538,10.3007981610619
"optimistic-demand","Optimální vývoj",3,4526.40300703683,779.699645351738,561.393546385512,161.9582933597,82.1248305795172,6029.45449213378,5.36,73.4181665835618,2.70555965575882,"6270 €/kW",0.04,-521.272382615353,0.827172965102619
