name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,dsr,eens,gas_ccgt,gas_chp,gas_eng_chp,gas_peak,h_dams,h_ror,heat,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,onshore,pump,pump_open,solar
subsidy-15,CZ,W,avg_producer_price_EUR_per_MWh,,105.544,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,W,capacity_factor,,1.179,0.928,,0.912,0.053,0.104,0.115,,,0.494,0.507,0.446,0,0.107,0.287,0.03,0.14,0.856,0.84,0.998,0.003,0.96,0.817,0.311,0.043,0.044,0.071
subsidy-15,CZ,W,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-15,CZ,W,charged_TWh,,5.354,,,,,,,,,,,,,0,0,0.778,0.068,,,,,,,,0.178,0.133,
subsidy-15,CZ,W,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,W,discharged_TWh,,8.082,,,,,,,,,,,,,0.243,0.545,0.662,0.061,,,,,,,,0.129,0.107,
subsidy-15,CZ,W,emissions_MtCO2,,70.018,0,0,0,0.104,0.013,0.133,0,0,0.702,0.879,0.596,0,0,0,0,0,4.862,4.448,10.005,0.023,2.278,0,0,0,0,0
subsidy-15,CZ,W,export_TWh,,6.241,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,W,heat_production_PJ,,,0.015,,,,0.082,0.409,,0,,0.062,3.899,,,,,,,24.019,38.147,,,,,,,
subsidy-15,CZ,W,import_TWh,,2.682,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.243,0.545,,,,,,,,,,,0.01,
subsidy-15,CZ,W,load_TWh,,38.291,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,W,net_import_TWh,,-3.559,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,W,opex_mn_EUR,,,88.373,0,104.742,14.186,1.83,13.403,0,,190.85,238.27,160.188,0.03,0.73,1.089,,0.123,500.755,480.724,638.391,2.511,232.608,319.48,0,0.515,0.43,0
subsidy-15,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.999,0.998,,,0.989
subsidy-15,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.004
subsidy-15,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.007
subsidy-15,CZ,W,production_TWh,,151.382,1.135,0,1.49,0.122,0.008,0.116,0,0,1.786,2.229,1.083,0,0.243,0.545,0.662,0.061,4.862,2.224,6.22,0.02,2.449,14.522,0.682,0.129,0.107,2.198
subsidy-15,CZ,W,production_el_eq_TWh,,,1.137,,,,0.008,0.157,,0,,2.236,1.083,,,,,,,2.224,10.005,,,,,,,
subsidy-15,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-15,CZ,W,production_hours,,,4209,0,4120,427,668,856,0,0,2562,2648,2053,3,4371,4392,676,668,4090,4285,4392,64,4318,,,228,299,
subsidy-15,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.682,,,2.198
subsidy-15,CZ,W,wholesale_expenses_mn_EUR,45.809,,,,,,,,,,,,,,0,0,,7.072,,,,,,,,17.675,13.239,
subsidy-15,CZ,W,wholesale_revenues_mn_EUR,475.184,,120.413,0,157.637,13.812,0.843,17.444,0,,192.34,240.789,115.428,0.028,25.704,56.915,,6.506,515.907,235.741,1052.003,2.388,258.879,1524.523,70.779,13.775,11.474,225.386
subsidy-15,CZ,Y,avg_consumer_price_EUR_per_MWh,,102.289,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,Y,avg_producer_price_EUR_per_MWh,,102.6,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,Y,capacity_GW,,29.224,0.279,0,0.372,0.528,0.017,0.311,0,,0.823,1.004,0.553,0.128,0.518,0.432,5,0.1,1.294,0.603,2.283,1.602,0.581,4.047,0.5,0.688,0.562,7
subsidy-15,CZ,Y,capacity_factor,,0.296,0.8,,0.8,0.026,0.052,0.058,,,0.257,0.263,0.441,0,0.13,0.349,0.025,0.12,0.493,0.505,0.849,0.001,0.85,0.796,0.258,0.086,0.087,0.125
subsidy-15,CZ,Y,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-15,CZ,Y,charged_TWh,,2.677,,,,,,,,,,,,,0,0,1.289,0.116,,,,,,,,0.721,0.551,
subsidy-15,CZ,Y,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,Y,discharged_TWh,,4.041,,,,,,,,,,,,,0.59,1.32,1.079,0.105,,,,,,,,0.519,0.428,
subsidy-15,CZ,Y,emissions_MtCO2,,35.009,0,0,0,0.104,0.013,0.133,0,0,0.729,0.91,1.176,0,0,0,0,0,5.584,5.333,16.982,0.023,4.023,0,0,0,0,0
subsidy-15,CZ,Y,export_TWh,,11.227,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,Y,heat_production_PJ,,,0.023,,,,0.082,0.409,,0,,0.062,7.699,,,,,,,28.797,61.388,,,,,,,
subsidy-15,CZ,Y,import_TWh,,8.574,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.59,1.321,,,,,,,,,,,0.031,
subsidy-15,CZ,Y,load_TWh,,70.567,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,Y,net_import_TWh,,-2.653,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-15,CZ,Y,opex_mn_EUR,,,153.473,0,184.361,14.186,1.83,13.403,0,,198.727,247.632,316.292,0.041,1.771,2.639,,0.21,576.234,580.646,1121.496,2.511,414.01,621.206,0,2.077,1.711,0
subsidy-15,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.982,0.984,,,0.907
subsidy-15,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.015,,,0.091
subsidy-15,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.002
subsidy-15,CZ,Y,production_TWh,,75.691,1.952,0,2.607,0.122,0.008,0.116,0,0,1.855,2.31,2.139,0,0.59,1.32,1.079,0.105,5.584,2.666,10.892,0.02,4.325,28.237,1.128,0.519,0.428,7.689
subsidy-15,CZ,Y,production_el_eq_TWh,,,1.955,,,,0.008,0.157,,0,,2.317,2.139,,,,,,,2.666,16.982,,,,,,,
subsidy-15,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-15,CZ,Y,production_hours,,,7790,0,7328,427,668,856,0,0,2808,2948,4064,4,8739,8760,1184,1147,5411,6897,8760,64,8052,,,921,1098,
subsidy-15,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,1.128,,,7.689
subsidy-15,CZ,Y,wholesale_expenses_mn_EUR,194.153,,,,,,,,,,,,,,0,0,,11.629,,,,,,,,66.285,50.683,
subsidy-15,CZ,Y,wholesale_revenues_mn_EUR,611.407,,204.268,0,271.503,13.812,0.843,17.444,0,,199.636,249.412,224.536,0.038,60.86,133.256,,10.993,590.245,281.394,1746.48,2.388,450.007,2873.76,113.628,53.812,44.338,735.876
subsidy-17.5,CZ,S,avg_consumer_price_EUR_per_MWh,,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,S,avg_producer_price_EUR_per_MWh,,96.818,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,S,capacity_factor,,1.225,0.678,,0.685,0,-0,0,,,0.004,0.002,0.423,0,0.153,0.411,0.019,0.1,0.41,0.177,0.701,0,0.739,0.776,0.204,0.132,0.133,0.18
subsidy-17.5,CZ,S,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-17.5,CZ,S,charged_TWh,,5.536,,,,,,,,,,,,,0,0,0.518,0.049,,,,,,,,0.553,0.425,
subsidy-17.5,CZ,S,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,S,discharged_TWh,,8.223,,,,,,,,,,,,,0.347,0.775,0.42,0.044,,,,,,,,0.398,0.326,
subsidy-17.5,CZ,S,emissions_MtCO2,,75.168,0,0,0,0,-0,0,0,0,0.006,0.004,0.563,0,0,0,0,0,2.315,0.93,6.991,0,1.743,0,0,0,0,0
subsidy-17.5,CZ,S,export_TWh,,5.935,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,S,heat_production_PJ,,,0.013,,,,-0,0,,0,,-0,3.684,,,,,,,5.023,23.123,,,,,,,
subsidy-17.5,CZ,S,import_TWh,,5.358,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,S,inflow_TWh,,,,,,,,,,,,,,,0.347,0.776,,,,,,,,,,,0.021,
subsidy-17.5,CZ,S,load_TWh,,32.277,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,S,net_import_TWh,,-0.576,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,S,opex_mn_EUR,,,65.923,0,79.387,0,-0,0,0,,1.689,1.254,151.341,0.011,1.04,,,0.088,237.275,103.798,473.919,0,176.586,301.727,0,1.59,1.304,0
subsidy-17.5,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.964,0.963,,,0.874
subsidy-17.5,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.037,,,0.126
subsidy-17.5,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0
subsidy-17.5,CZ,S,production_TWh,,156.391,0.825,0,1.114,0,-0,0,0,0,0.015,0.011,1.023,0,0.347,0.775,0.42,0.044,2.315,0.465,4.697,0,1.874,13.715,0.446,0.398,0.326,5.491
subsidy-17.5,CZ,S,production_el_eq_TWh,,,0.826,,,,-0,0,,0,,0.011,1.023,,,,,,,0.465,6.991,,,,,,,
subsidy-17.5,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-17.5,CZ,S,production_hours,,,3605,0,3198,0,0,0,0,0,66,40,1937,1,4368,4368,519,479,2826,2508,4368,0,3734,,,688,787,
subsidy-17.5,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.446,,,5.491
subsidy-17.5,CZ,S,wholesale_expenses_mn_EUR,116.873,,,,,,,,,,,,,,0,0,,4.511,,,,,,,,49.029,37.671,
subsidy-17.5,CZ,S,wholesale_revenues_mn_EUR,246.498,,82.742,0,110.847,0,-0,0,0,,1.551,1.146,102.998,0.009,34.283,74.877,,4.377,231.978,46.716,681.136,0,186.851,1323.118,42.215,39.74,32.559,503.719
subsidy-17.5,CZ,W,avg_consumer_price_EUR_per_MWh,,104.548,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,W,avg_producer_price_EUR_per_MWh,,104.771,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,W,capacity_factor,,1.218,0.921,,0.914,0.205,0.109,0.324,,,0.474,0.481,0.435,0,0.107,0.287,0.032,0.14,0.921,0.861,0.998,0.01,0.961,0.817,0.311,0.043,0.045,0.071
subsidy-17.5,CZ,W,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-17.5,CZ,W,charged_TWh,,5.536,,,,,,,,,,,,,0,0,0.837,0.068,,,,,,,,0.181,0.138,
subsidy-17.5,CZ,W,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,W,discharged_TWh,,8.223,,,,,,,,,,,,,0.244,0.545,0.712,0.061,,,,,,,,0.131,0.111,
subsidy-17.5,CZ,W,emissions_MtCO2,,75.168,0,0,0,0.403,0.014,0.374,0,0,0.673,0.834,0.581,0,0,0,0,0,5.234,4.558,10.006,0.076,2.28,0,0,0,0,0
subsidy-17.5,CZ,W,export_TWh,,6.912,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,W,heat_production_PJ,,,0.01,,,,0.086,1.217,,0,,0.014,3.802,,,,,,,24.613,36.923,,,,,,,
subsidy-17.5,CZ,W,import_TWh,,2.408,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.243,0.545,,,,,,,,,,,0.01,
subsidy-17.5,CZ,W,load_TWh,,38.291,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,W,net_import_TWh,,-4.504,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,W,opex_mn_EUR,,,87.791,0,104.963,52.393,1.902,35.257,0,,183.303,227.055,156.214,0,0.732,1.089,,0.123,526.06,486.784,635.114,8.209,226.708,319.48,0,0.522,0.442,0
subsidy-17.5,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.999,0.998,,,0.989
subsidy-17.5,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.004
subsidy-17.5,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.007
subsidy-17.5,CZ,W,production_TWh,,156.391,1.127,0,1.493,0.476,0.008,0.321,0,0,1.714,2.121,1.056,0,0.244,0.545,0.712,0.061,5.234,2.279,6.343,0.068,2.451,14.522,0.682,0.131,0.111,2.198
subsidy-17.5,CZ,W,production_el_eq_TWh,,,1.129,,,,0.008,0.442,,0,,2.123,1.056,,,,,,,2.279,10.006,,,,,,,
subsidy-17.5,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-17.5,CZ,W,production_hours,,,4208,0,4125,1085,687,1557,0,0,2407,2556,1981,0,4370,4392,692,672,4186,4322,4392,115,4320,,,256,295,
subsidy-17.5,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.682,,,2.198
subsidy-17.5,CZ,W,wholesale_expenses_mn_EUR,32.7,,,,,,,,,,,,,,0,0,,7.028,,,,,,,,17.864,13.679,
subsidy-17.5,CZ,W,wholesale_revenues_mn_EUR,558.877,,118.583,0,156.721,52.137,0.877,48.04,0,,184.878,228.831,111.7,0,25.421,56.303,,6.453,549.949,239.773,1043.11,7.661,256.893,1510.542,70.085,13.722,11.602,223.868
subsidy-17.5,CZ,Y,avg_consumer_price_EUR_per_MWh,,100.959,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,Y,avg_producer_price_EUR_per_MWh,,101.336,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,Y,capacity_GW,,29.224,0.279,0,0.372,0.528,0.017,0.311,0,,0.823,1.004,0.553,0.128,0.518,0.432,5,0.1,1.294,0.603,2.283,1.602,0.581,4.047,0.5,0.688,0.562,7
subsidy-17.5,CZ,Y,capacity_factor,,0.305,0.8,,0.8,0.103,0.055,0.162,,,0.24,0.242,0.429,0,0.13,0.349,0.026,0.12,0.666,0.52,0.85,0.005,0.85,0.796,0.258,0.088,0.089,0.125
subsidy-17.5,CZ,Y,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-17.5,CZ,Y,charged_TWh,,2.768,,,,,,,,,,,,,0,0,1.355,0.117,,,,,,,,0.733,0.563,
subsidy-17.5,CZ,Y,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,Y,discharged_TWh,,4.112,,,,,,,,,,,,,0.59,1.32,1.132,0.105,,,,,,,,0.528,0.436,
subsidy-17.5,CZ,Y,emissions_MtCO2,,37.584,0,0,0,0.403,0.014,0.374,0,0,0.679,0.838,1.144,0,0,0,0,0,7.549,5.488,16.997,0.076,4.023,0,0,0,0,0
subsidy-17.5,CZ,Y,export_TWh,,12.847,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,Y,heat_production_PJ,,,0.022,,,,0.086,1.217,,0,,0.014,7.486,,,,,,,29.636,60.046,,,,,,,
subsidy-17.5,CZ,Y,import_TWh,,7.766,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,0.59,1.321,,,,,,,,,,,0.031,
subsidy-17.5,CZ,Y,load_TWh,,70.567,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,Y,net_import_TWh,,-5.081,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-17.5,CZ,Y,opex_mn_EUR,,,153.714,0,184.35,52.393,1.902,35.257,0,,184.991,228.309,307.554,0.011,1.771,2.639,,0.211,763.336,590.582,1109.032,8.209,403.295,621.206,0,2.112,1.746,0
subsidy-17.5,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.982,0.984,,,0.907
subsidy-17.5,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.015,,,0.091
subsidy-17.5,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.002
subsidy-17.5,CZ,Y,production_TWh,,78.196,1.952,0,2.607,0.476,0.008,0.321,0,0,1.729,2.132,2.079,0,0.59,1.32,1.132,0.105,7.549,2.744,11.04,0.068,4.325,28.237,1.128,0.528,0.436,7.689
subsidy-17.5,CZ,Y,production_el_eq_TWh,,,1.955,,,,0.008,0.442,,0,,2.134,2.079,,,,,,,2.744,16.997,,,,,,,
subsidy-17.5,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-17.5,CZ,Y,production_hours,,,7813,0,7323,1085,687,1557,0,0,2473,2596,3918,1,8738,8760,1211,1151,7012,6830,8760,115,8054,,,944,1082,
subsidy-17.5,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,1.128,,,7.689
subsidy-17.5,CZ,Y,wholesale_expenses_mn_EUR,149.574,,,,,,,,,,,,,,0,0,,11.539,,,,,,,,66.893,51.351,
subsidy-17.5,CZ,Y,wholesale_revenues_mn_EUR,805.375,,201.325,0,267.569,52.137,0.877,48.04,0,,186.429,229.976,214.698,0.009,59.705,131.18,,10.83,781.927,286.489,1724.246,7.661,443.743,2833.66,112.3,53.462,44.161,727.587
subsidy-2.5,CZ,S,avg_consumer_price_EUR_per_MWh,,97.768,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,S,avg_producer_price_EUR_per_MWh,,97.54,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,S,capacity_factor,,1.056,0.659,,0.684,0,0.001,-0,,,0.298,0.586,0.543,0,0.153,0.411,0.003,0.107,0,0.727,0.069,0,0.01,0.776,0.204,0.129,0.131,0.18
subsidy-2.5,CZ,S,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-2.5,CZ,S,charged_TWh,,3.643,,,,,,,,,,,,,0,0,0.068,0.052,,,,,,,,0.54,0.42,
subsidy-2.5,CZ,S,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,S,discharged_TWh,,6.66,,,,,,,,,,,,,0.347,0.775,0.056,0.047,,,,,,,,0.387,0.323,
subsidy-2.5,CZ,S,emissions_MtCO2,,46.542,0,0,0,0,0,-0,0,0,0.421,1.01,0.721,0,0,0,0,0,0,3.83,0.692,0,0.023,0,0,0,0,0
subsidy-2.5,CZ,S,export_TWh,,3.927,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,S,heat_production_PJ,,,0.369,,,,0.001,-0,,0,,2.531,4.721,,,,,,,20.681,3.231,,,,,,,
subsidy-2.5,CZ,S,import_TWh,,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,S,inflow_TWh,,,,,,,,,,,,,,,0.347,0.776,,,,,,,,,,,0.021,
subsidy-2.5,CZ,S,load_TWh,,32.277,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,S,net_import_TWh,,2.923,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,S,opex_mn_EUR,,,58.951,0,79.193,0,0.022,-0,0,,118.763,246.985,193.942,0.022,1.04,,,0.093,0,436.468,43.837,0,2.726,301.727,0,1.548,1.291,0
subsidy-2.5,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.964,0.963,,,0.874
subsidy-2.5,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.037,,,0.126
subsidy-2.5,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0
subsidy-2.5,CZ,S,production_TWh,,134.756,0.751,0,1.111,0,0,-0,0,0,1.071,2.279,1.311,0,0.347,0.775,0.056,0.047,0,1.915,0.372,0,0.025,13.715,0.446,0.387,0.323,5.491
subsidy-2.5,CZ,S,production_el_eq_TWh,,,0.803,,,,0,-0,,0,,2.572,1.311,,,,,,,1.915,0.692,,,,,,,
subsidy-2.5,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-2.5,CZ,S,production_hours,,,3572,0,3202,0,18,0,0,0,1946,3592,2516,2,4368,4368,381,512,0,4368,2341,0,125,,,695,805,
subsidy-2.5,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.446,,,5.491
subsidy-2.5,CZ,S,wholesale_expenses_mn_EUR,232.602,,,,,,,,,,,,,,0,0,,4.74,,,,,,,,44.559,34.737,
subsidy-2.5,CZ,S,wholesale_revenues_mn_EUR,33.616,,81.506,0,117.024,0,0.009,-0,0,,116.246,266.798,142.335,0.019,36.498,75.783,,5.052,0,187.805,66.688,0,2.727,1343.325,42.31,42.527,35.385,471.504
subsidy-2.5,CZ,W,avg_consumer_price_EUR_per_MWh,,109.816,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,W,avg_producer_price_EUR_per_MWh,,109.959,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,W,capacity_factor,,1.05,0.941,,0.916,0,0.042,-0,,,0.804,0.907,0.55,0.001,0.107,0.287,0.013,0.139,0.042,0.972,0.62,0,0.64,0.817,0.311,0.046,0.048,0.071
subsidy-2.5,CZ,W,capex_mn_EUR_per_yr,,,90.376,0,49.707,42.24,1.812,33.671,0,,87.828,115.452,30.064,8.282,105.136,87.683,,6.724,103.488,65.339,247.431,128.128,46.464,3000.042,76.414,139.774,114.162,510.28
subsidy-2.5,CZ,W,charged_TWh,,3.643,,,,,,,,,,,,,0,0,0.334,0.067,,,,,,,,0.191,0.15,
subsidy-2.5,CZ,W,curtailment_TWh,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,W,discharged_TWh,,6.66,,,,,,,,,,,,,0.244,0.545,0.29,0.061,,,,,,,,0.139,0.119,
subsidy-2.5,CZ,W,emissions_MtCO2,,46.542,0,0,0,0,0.005,-0,0,0,1.142,1.572,0.735,0,0,0,0,0,0.241,5.147,6.214,0,1.518,0,0,0,0,0
subsidy-2.5,CZ,W,export_TWh,,3.322,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,W,heat_production_PJ,,,0.122,,,,0.033,-0,,0,,2.613,4.809,,,,,,,27.795,31.007,,,,,,,
subsidy-2.5,CZ,W,import_TWh,,5.356,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,W,inflow_TWh,,,,,,,,,,,,,,,0.243,0.545,,,,,,,,,,,0.01,
subsidy-2.5,CZ,W,load_TWh,,38.291,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,W,net_import_TWh,,2.034,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,W,opex_mn_EUR,,,88.252,0,105.131,0,0.783,-0,0,,309.516,392.547,197.553,0.124,0.731,1.089,,0.122,28.959,586.525,363.163,0,175.565,319.48,0,0.556,0.476,0
subsidy-2.5,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,0.999,0.998,,,0.989
subsidy-2.5,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,,,0.004
subsidy-2.5,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.007
subsidy-2.5,CZ,W,production_TWh,,134.756,1.136,0,1.496,0,0.003,-0,0,0,2.906,3.698,1.336,0.001,0.244,0.545,0.29,0.061,0.241,2.574,3.137,0,1.632,14.522,0.682,0.139,0.119,2.198
subsidy-2.5,CZ,W,production_el_eq_TWh,,,1.153,,,,0.003,-0,,0,,4,1.336,,,,,,,2.574,6.214,,,,,,,
subsidy-2.5,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
subsidy-2.5,CZ,W,production_hours,,,4310,0,4110,0,277,0,0,0,3691,4262,2597,10,4370,4392,640,670,410,4392,4186,0,3044,,,286,321,
subsidy-2.5,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,0.682,,,2.198
subsidy-2.5,CZ,W,wholesale_expenses_mn_EUR,236.747,,,,,,,,,,,,,,0,0,,7.231,,,,,,,,19.142,15.055,
subsidy-2.5,CZ,W,wholesale_revenues_mn_EUR,74.961,,127.464,0,166.15,0,0.355,-0,0,,325.934,444.285,150.433,0.118,27.368,58.968,,6.892,28.023,281.255,685.065,0,183.996,1583.201,72.508,16.03,13.719,229.998
subsidy-2.5,CZ,Y,avg_consumer_price_EUR_per_MWh,,104.305,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,Y,avg_producer_price_EUR_per_MWh,,104.435,,,,,,,,,,,,,,,,,,,,,,,,,,
subsidy-2.5,CZ,Y,capacity_GW,,29.224,0.279,0,0.372,0.528,0.017,0.311,0,,0.823,1.004,0.553,0.128,0.518,0.432,5,0.1,1.294,0.603,2.283,1.602,0.581,4.047,0.5,0.688,0.562,7
subsidy-2.5,CZ,Y,capacity_factor,,0.263,0.8,,0.8,0,0.021,-0,,,0.552,0.747,0.546,0.001,0.13,0.349,0.008,0.123,0.021,0.85,0.345,0,0.326,0.796,0.258,0.087,0.09,0.125
