Date,Biomass,Hydro,Nuclear,Solar,Wind offshore,Wind onshore,Coal,Gas,Geothermal,Oil,Other,Hydro pumped storage,Load,Price,Price_Currency
2020-01-01 00:00:00,253.0,161.0,0,0.0,0,2503.0,8815.0,1264.0,0,220.0,0,-0.0,14053.0,34.67,EUR
2020-01-01 01:00:00,248.0,161.0,0,0.0,0,2500.0,8667.0,1243.0,0,220.0,0,-0.0,13564.0,33.3,EUR
2020-01-01 02:00:00,250.0,160.0,0,0.0,0,2396.0,8366.0,1228.0,0,220.0,0,-0.0,13112.0,31.91,EUR
2020-01-01 03:00:00,255.0,159.0,0,0.0,0,2305.0,8256.0,1236.0,0,220.0,0,-0.0,12943.0,27.54,EUR
2020-01-01 04:00:00,262.0,159.0,0,0.0,0,2337.0,8264.0,1236.0,0,220.0,0,-0.0,12970.0,26.62,EUR
2020-01-01 05:00:00,263.0,159.0,0,0.0,0,2335.0,8292.0,1246.0,0,221.0,0,-0.0,13125.0,25.83,EUR
2020-01-01 06:00:00,262.0,160.0,0,0.0,0,2168.0,8441.0,1265.0,0,221.0,0,-0.0,13036.0,26.02,EUR
2020-01-01 07:00:00,263.0,166.0,0,0.0,0,2209.0,8268.0,1235.0,0,222.0,0,-0.0,12978.0,26.99,EUR
2020-01-01 08:00:00,262.0,167.0,0,0.0,0,2337.0,8441.0,1258.0,0,223.0,0,-0.0,13483.0,31.4,EUR
2020-01-01 09:00:00,263.0,171.0,0,0.0,0,2489.0,8431.0,1284.0,0,223.0,0,-0.0,14095.0,34.23,EUR
2020-01-01 10:00:00,263.0,172.0,0,0.0,0,2721.0,8415.0,1276.0,0,223.0,0,-0.0,14645.0,35.04,EUR
2020-01-01 11:00:00,262.0,161.0,0,0.0,0,2867.0,8360.0,1261.0,0,222.0,0,-0.0,15127.0,36.1,EUR
2020-01-01 12:00:00,260.0,156.0,0,0.0,0,2947.0,8614.0,1294.0,0,222.0,0,-0.0,15676.0,36.66,EUR
2020-01-01 13:00:00,263.0,160.0,0,0.0,0,2898.0,8653.0,1296.0,0,223.0,0,-142.0,15779.0,36.6,EUR
2020-01-01 14:00:00,261.0,162.0,0,0.0,0,2856.0,8377.0,1289.0,0,222.0,0,-68.0,15865.0,33.26,EUR
2020-01-01 15:00:00,261.0,178.0,0,0.0,0,2923.0,9009.0,1334.0,0,222.0,0,-276.0,17043.0,35.28,EUR
2020-01-01 16:00:00,261.0,240.0,0,0.0,0,3108.0,9717.0,1368.0,0,222.0,0,-402.0,17353.0,36.79,EUR
2020-01-01 17:00:00,261.0,251.0,0,0.0,0,3161.0,9893.0,1288.0,0,222.0,0,-360.0,17432.0,36.25,EUR
2020-01-01 18:00:00,261.0,253.0,0,0.0,0,2990.0,10149.0,1318.0,0,222.0,0,-317.0,17496.0,37.67,EUR
2020-01-01 19:00:00,261.0,187.0,0,0.0,0,2789.0,9937.0,1314.0,0,222.0,0,-204.0,17223.0,36.71,EUR
2020-01-01 20:00:00,261.0,158.0,0,0.0,0,2641.0,9634.0,1329.0,0,222.0,0,-37.0,16507.0,36.78,EUR
2020-01-01 21:00:00,262.0,151.0,0,0.0,0,2503.0,9613.0,1366.0,0,223.0,0,-0.0,15783.0,37.26,EUR
2020-01-01 22:00:00,261.0,150.0,0,0.0,0,2428.0,9268.0,1323.0,0,222.0,0,-0.0,14801.0,35.3,EUR
2020-01-01 23:00:00,254.0,145.0,0,0.0,0,2339.0,9563.0,1395.0,0,223.0,0,-0.0,13978.0,33.31,EUR
2020-01-02 00:00:00,249.0,135.0,0,0.0,0,2351.0,9658.0,1414.0,0,223.0,0,-0.0,13549.0,30.71,EUR
2020-01-02 01:00:00,250.0,125.0,0,0.0,0,2399.0,9620.0,1367.0,0,223.0,0,-0.0,13335.0,28.1,EUR
2020-01-02 02:00:00,251.0,124.0,0,0.0,0,2378.0,9479.0,1372.0,0,223.0,0,-0.0,13273.0,28.14,EUR
2020-01-02 03:00:00,251.0,124.0,0,0.0,0,2504.0,9541.0,1316.0,0,223.0,0,-0.0,13679.0,28.78,EUR
2020-01-02 04:00:00,251.0,123.0,0,0.0,0,2771.0,9810.0,1246.0,0,223.0,0,-0.0,14682.0,33.76,EUR
2020-01-02 05:00:00,271.0,122.0,0,0.0,0,2905.0,10786.0,1340.0,0,224.0,0,-0.0,17356.0,36.97,EUR
2020-01-02 06:00:00,303.0,122.0,0,0.0,0,2956.0,12462.0,1550.0,0,224.0,0,-340.0,19426.0,41.14,EUR
2020-01-02 07:00:00,305.0,146.0,0,0.0,0,2932.0,13211.0,1613.0,0,224.0,0,-243.0,20505.0,42.13,EUR
2020-01-02 08:00:00,304.0,161.0,0,0.0,0,2904.0,13468.0,1601.0,0,224.0,0,-30.0,21299.0,42.58,EUR
2020-01-02 09:00:00,304.0,162.0,0,0.0,0,2666.0,13484.0,1478.0,0,227.0,0,-165.0,21491.0,40.92,EUR
2020-01-02 10:00:00,306.0,162.0,0,0.0,0,2405.0,13445.0,1465.0,0,229.0,0,-358.0,21543.0,41.62,EUR
2020-01-02 11:00:00,304.0,163.0,0,0.0,0,2231.0,13477.0,1476.0,0,229.0,0,-344.0,21551.0,42.97,EUR
2020-01-02 12:00:00,303.0,164.0,0,0.0,0,2115.0,13580.0,1511.0,0,228.0,0,-339.0,21821.0,43.46,EUR
2020-01-02 13:00:00,304.0,168.0,0,0.0,0,2225.0,13797.0,1478.0,0,227.0,0,-137.0,21644.0,43.55,EUR
2020-01-02 14:00:00,302.0,169.0,0,0.0,0,2344.0,13951.0,1501.0,0,227.0,0,-29.0,21688.0,43.59,EUR
2020-01-02 15:00:00,299.0,240.0,0,0.0,0,2620.0,14521.0,1620.0,0,228.0,0,-349.0,22767.0,46.06,EUR
2020-01-02 16:00:00,298.0,260.0,0,0.0,0,2878.0,14201.0,1565.0,0,228.0,0,-512.0,22699.0,45.81,EUR
2020-01-02 17:00:00,299.0,259.0,0,0.0,0,2958.0,13891.0,1509.0,0,230.0,0,-544.0,22517.0,43.94,EUR
2020-01-02 18:00:00,300.0,240.0,0,0.0,0,3083.0,13580.0,1535.0,0,230.0,0,-646.0,22338.0,44.02,EUR
2020-01-02 19:00:00,300.0,178.0,0,0.0,0,3098.0,12954.0,1493.0,0,231.0,0,-519.0,21806.0,42.97,EUR
2020-01-02 20:00:00,300.0,161.0,0,0.0,0,3074.0,12217.0,1436.0,0,230.0,0,-212.0,20555.0,40.27,EUR
2020-01-02 21:00:00,290.0,156.0,0,0.0,0,3162.0,11558.0,1354.0,0,231.0,0,-50.0,19284.0,34.78,EUR
2020-01-02 22:00:00,264.0,156.0,0,0.0,0,3328.0,10665.0,1306.0,0,231.0,0,-17.0,18067.0,28.01,EUR
2020-01-02 23:00:00,253.0,156.0,0,0.0,0,3258.0,10520.0,1280.0,0,231.0,0,-0.0,16949.0,33.36,EUR
2020-01-03 00:00:00,251.0,158.0,0,0.0,0,3139.0,10494.0,1264.0,0,231.0,0,-0.0,16369.0,31.48,EUR
2020-01-03 01:00:00,251.0,158.0,0,0.0,0,3181.0,10292.0,1240.0,0,230.0,0,-0.0,16036.0,27.07,EUR
2020-01-03 02:00:00,252.0,155.0,0,0.0,0,3224.0,10243.0,1234.0,0,231.0,0,-0.0,15998.0,26.05,EUR
2020-01-03 03:00:00,251.0,155.0,0,0.0,0,3141.0,10532.0,1266.0,0,231.0,0,-0.0,16209.0,28.33,EUR
2020-01-03 04:00:00,273.0,155.0,0,0.0,0,3065.0,10870.0,1309.0,0,230.0,0,-0.0,17022.0,30.25,EUR
2020-01-03 05:00:00,294.0,153.0,0,0.0,0,2932.0,11627.0,1337.0,0,231.0,0,-18.0,19142.0,36.59,EUR
2020-01-03 06:00:00,302.0,152.0,0,0.0,0,2797.0,12722.0,1456.0,0,232.0,0,-119.0,20780.0,38.89,EUR
2020-01-03 07:00:00,302.0,161.0,0,0.0,0,2935.0,12933.0,1475.0,0,232.0,0,-20.0,21490.0,40.45,EUR
2020-01-03 08:00:00,302.0,174.0,0,0.0,0,2983.0,13089.0,1590.0,0,232.0,0,-20.0,21818.0,41.86,EUR
2020-01-03 09:00:00,302.0,176.0,0,0.0,0,3031.0,13112.0,1566.0,0,232.0,0,-3.0,21889.0,40.97,EUR
2020-01-03 10:00:00,302.0,178.0,0,0.0,0,3195.0,13086.0,1592.0,0,232.0,0,-0.0,22070.0,41.88,EUR
2020-01-03 11:00:00,304.0,179.0,0,0.0,0,3267.0,12794.0,1521.0,0,232.0,0,-155.0,22013.0,41.33,EUR
2020-01-03 12:00:00,304.0,182.0,0,0.0,0,3308.0,12805.0,1428.0,0,232.0,0,-345.0,22297.0,41.87,EUR
2020-01-03 13:00:00,305.0,181.0,0,0.0,0,3361.0,12639.0,1384.0,0,232.0,0,-370.0,22159.0,40.95,EUR
2020-01-03 14:00:00,303.0,160.0,0,0.0,0,3545.0,12512.0,1405.0,0,232.0,0,-346.0,22156.0,40.39,EUR
2020-01-03 15:00:00,303.0,236.0,0,0.0,0,3719.0,12915.0,1516.0,0,231.0,0,-457.0,23121.0,42.4,EUR
2020-01-03 16:00:00,303.0,263.0,0,0.0,0,3869.0,12683.0,1459.0,0,230.0,0,-668.0,23069.0,42.29,EUR
2020-01-03 17:00:00,305.0,273.0,0,0.0,0,3922.0,12389.0,1389.0,0,229.0,0,-650.0,22698.0,41.17,EUR
2020-01-03 18:00:00,304.0,273.0,0,0.0,0,3793.0,12264.0,1383.0,0,229.0,0,-634.0,22343.0,40.92,EUR
2020-01-03 19:00:00,303.0,252.0,0,0.0,0,3654.0,11856.0,1357.0,0,228.0,0,-619.0,21749.0,37.32,EUR
2020-01-03 20:00:00,304.0,193.0,0,0.0,0,3680.0,11301.0,1355.0,0,228.0,0,-414.0,20522.0,27.03,EUR
2020-01-03 21:00:00,295.0,184.0,0,0.0,0,3327.0,10852.0,1335.0,0,226.0,0,-176.0,19291.0,33.91,EUR
2020-01-03 22:00:00,263.0,184.0,0,0.0,0,3332.0,10238.0,1384.0,0,225.0,0,-57.0,18085.0,30.29,EUR
2020-01-03 23:00:00,255.0,149.0,0,0.0,0,3645.0,10016.0,1306.0,0,225.0,0,-0.0,17018.0,35.28,EUR
2020-01-04 00:00:00,253.0,144.0,0,0.0,0,3970.0,9468.0,1448.0,0,225.0,0,-0.0,16306.0,30.77,EUR
2020-01-04 01:00:00,252.0,144.0,0,0.0,0,4065.0,9389.0,1480.0,0,225.0,0,-0.0,15911.0,25.23,EUR
2020-01-04 02:00:00,251.0,144.0,0,0.0,0,4290.0,9129.0,1421.0,0,225.0,0,-0.0,15838.0,24.72,EUR
2020-01-04 03:00:00,252.0,144.0,0,0.0,0,4368.0,9332.0,1370.0,0,225.0,0,-0.0,15795.0,24.72,EUR
2020-01-04 04:00:00,260.0,144.0,0,0.0,0,4582.0,9322.0,1261.0,0,224.0,0,-0.0,16065.0,25.08,EUR
2020-01-04 05:00:00,264.0,143.0,0,0.0,0,4748.0,9495.0,1324.0,0,224.0,0,-0.0,17041.0,34.09,EUR
2020-01-04 06:00:00,263.0,143.0,0,0.0,0,4728.0,9759.0,1399.0,0,224.0,0,-0.0,17799.0,38.53,EUR
2020-01-04 07:00:00,262.0,148.0,0,0.0,0,4734.0,10265.0,1424.0,0,224.0,0,-0.0,18583.0,41.24,EUR
2020-01-04 08:00:00,262.0,158.0,0,0.0,0,4707.0,10785.0,1514.0,0,224.0,0,-18.0,19737.0,41.22,EUR
2020-01-04 09:00:00,264.0,159.0,0,0.0,0,4779.0,10858.0,1491.0,0,224.0,0,-67.0,20285.0,39.61,EUR
2020-01-04 10:00:00,262.0,159.0,0,0.0,0,4650.0,10975.0,1509.0,0,224.0,0,-354.0,20620.0,40.51,EUR
2020-01-04 11:00:00,263.0,150.0,0,0.0,0,4300.0,11314.0,1509.0,0,224.0,0,-398.0,20625.0,39.92,EUR
2020-01-04 12:00:00,262.0,149.0,0,0.0,0,4039.0,11585.0,1501.0,0,224.0,0,-263.0,20802.0,40.38,EUR
2020-01-04 13:00:00,265.0,149.0,0,0.0,0,4484.0,11295.0,1484.0,0,224.0,0,-143.0,20553.0,42.01,EUR
2020-01-04 14:00:00,262.0,149.0,0,0.0,0,4442.0,11034.0,1493.0,0,224.0,0,-171.0,20398.0,43.14,EUR
2020-01-04 15:00:00,265.0,222.0,0,0.0,0,4556.0,11366.0,1491.0,0,224.0,0,-370.0,21216.0,41.1,EUR
2020-01-04 16:00:00,260.0,245.0,0,0.0,0,4457.0,11131.0,1486.0,0,225.0,0,-430.0,21128.0,38.0,EUR
2020-01-04 17:00:00,263.0,249.0,0,0.0,0,4396.0,11016.0,1474.0,0,228.0,0,-435.0,20979.0,37.96,EUR
2020-01-04 18:00:00,261.0,252.0,0,0.0,0,4450.0,10757.0,1473.0,0,228.0,0,-359.0,20644.0,37.86,EUR
2020-01-04 19:00:00,262.0,181.0,0,0.0,0,4559.0,10796.0,1508.0,0,228.0,0,-234.0,20141.0,38.27,EUR
2020-01-04 20:00:00,264.0,151.0,0,0.0,0,4531.0,10556.0,1365.0,0,228.0,0,-18.0,19131.0,38.74,EUR
2020-01-04 21:00:00,263.0,149.0,0,0.0,0,4576.0,10127.0,1311.0,0,228.0,0,-0.0,18187.0,39.98,EUR
2020-01-04 22:00:00,261.0,149.0,0,0.0,0,4599.0,9433.0,1282.0,0,228.0,0,-0.0,17054.0,33.04,EUR
2020-01-04 23:00:00,253.0,138.0,0,0.0,0,4533.0,9112.0,1256.0,0,229.0,0,-0.0,15981.0,29.66,EUR
2020-01-05 00:00:00,248.0,136.0,0,0.0,0,4340.0,9353.0,1264.0,0,229.0,0,-0.0,15238.0,27.86,EUR
2020-01-05 01:00:00,249.0,135.0,0,0.0,0,4083.0,9649.0,1266.0,0,229.0,0,-0.0,14824.0,27.11,EUR
2020-01-05 02:00:00,252.0,132.0,0,0.0,0,3822.0,9921.0,1286.0,0,228.0,0,-0.0,14662.0,27.42,EUR
2020-01-05 03:00:00,252.0,130.0,0,0.0,0,3753.0,10017.0,1353.0,0,228.0,0,-0.0,14671.0,28.06,EUR
2020-01-05 04:00:00,261.0,130.0,0,0.0,0,3557.0,9973.0,1326.0,0,228.0,0,-0.0,14759.0,28.85,EUR
2020-01-05 05:00:00,262.0,131.0,0,0.0,0,3491.0,9768.0,1216.0,0,227.0,0,-0.0,15233.0,29.26,EUR
2020-01-05 06:00:00,261.0,131.0,0,0.0,0,3197.0,9501.0,1228.0,0,226.0,0,-0.0,15450.0,32.6,EUR
2020-01-05 07:00:00,264.0,144.0,0,0.0,0,2885.0,9509.0,1243.0,0,226.0,0,-18.0,15761.0,33.85,EUR
2020-01-05 08:00:00,263.0,150.0,0,0.0,0,2522.0,9843.0,1374.0,0,238.0,0,-20.0,16575.0,37.13,EUR
2020-01-05 09:00:00,261.0,150.0,0,0.0,0,2041.0,10372.0,1450.0,0,244.0,0,-20.0,17111.0,37.89,EUR
2020-01-05 10:00:00,261.0,145.0,0,0.0,0,1773.0,10490.0,1366.0,0,244.0,0,-3.0,17337.0,37.14,EUR
2020-01-05 11:00:00,265.0,143.0,0,0.0,0,1560.0,10389.0,1314.0,0,244.0,0,-0.0,17435.0,37.71,EUR
2020-01-05 12:00:00,264.0,143.0,0,0.0,0,1336.0,10430.0,1352.0,0,244.0,0,-15.0,17821.0,37.81,EUR
2020-01-05 13:00:00,262.0,141.0,0,0.0,0,1111.0,10571.0,1288.0,0,242.0,0,-183.0,17747.0,37.73,EUR
2020-01-05 14:00:00,217.0,146.0,0,0.0,0,1092.0,10754.0,1333.0,0,242.0,0,-314.0,17705.0,37.69,EUR
2020-01-05 15:00:00,189.0,162.0,0,0.0,0,1196.0,11495.0,1426.0,0,242.0,0,-330.0,18798.0,39.83,EUR
2020-01-05 16:00:00,226.0,229.0,0,0.0,0,1434.0,11623.0,1276.0,0,244.0,0,-407.0,19119.0,40.07,EUR
2020-01-05 17:00:00,261.0,248.0,0,0.0,0,1589.0,11847.0,1276.0,0,244.0,0,-430.0,19108.0,40.05,EUR
2020-01-05 18:00:00,261.0,264.0,0,0.0,0,1589.0,11803.0,1265.0,0,244.0,0,-258.0,19102.0,42.33,EUR
2020-01-05 19:00:00,262.0,197.0,0,0.0,0,1643.0,11288.0,1265.0,0,244.0,0,-24.0,18745.0,37.75,EUR
2020-01-05 20:00:00,264.0,178.0,0,0.0,0,1724.0,11204.0,1272.0,0,244.0,0,-0.0,18154.0,37.63,EUR
2020-01-05 21:00:00,262.0,149.0,0,0.0,0,1773.0,10821.0,1283.0,0,236.0,0,-0.0,17428.0,33.06,EUR
2020-01-05 22:00:00,239.0,146.0,0,0.0,0,1791.0,10185.0,1287.0,0,235.0,0,-0.0,16535.0,31.34,EUR
2020-01-05 23:00:00,199.0,145.0,0,0.0,0,1870.0,10525.0,1230.0,0,234.0,0,-0.0,15585.0,32.01,EUR
2020-01-06 00:00:00,203.0,146.0,0,0.0,0,1981.0,10248.0,1220.0,0,233.0,0,-0.0,15000.0,31.35,EUR
2020-01-06 01:00:00,246.0,146.0,0,0.0,0,2071.0,10148.0,1218.0,0,232.0,0,-0.0,14649.0,28.5,EUR
2020-01-06 02:00:00,251.0,140.0,0,0.0,0,2196.0,10110.0,1218.0,0,231.0,0,-0.0,14536.0,27.18,EUR
2020-01-06 03:00:00,251.0,138.0,0,0.0,0,2222.0,10099.0,1223.0,0,230.0,0,-0.0,14541.0,27.37,EUR
2020-01-06 04:00:00,260.0,138.0,0,0.0,0,2157.0,10321.0,1230.0,0,230.0,0,-0.0,14774.0,31.5,EUR
2020-01-06 05:00:00,263.0,136.0,0,0.0,0,2215.0,11095.0,1241.0,0,235.0,0,-0.0,15199.0,36.33,EUR
2020-01-06 06:00:00,262.0,136.0,0,0.0,0,2114.0,11670.0,1223.0,0,243.0,0,-0.0,15386.0,48.38,EUR
2020-01-06 07:00:00,263.0,146.0,0,0.0,0,2032.0,11798.0,1236.0,0,244.0,0,-0.0,15698.0,48.4,EUR
2020-01-06 08:00:00,262.0,153.0,0,0.0,0,1986.0,11792.0,1315.0,0,242.0,0,-0.0,16668.0,48.4,EUR
2020-01-06 09:00:00,262.0,150.0,0,0.0,0,1830.0,11737.0,1329.0,0,242.0,0,-18.0,17294.0,48.39,EUR
2020-01-06 10:00:00,262.0,150.0,0,0.0,0,1643.0,11908.0,1186.0,0,243.0,0,-19.0,17679.0,42.43,EUR
2020-01-06 11:00:00,265.0,149.0,0,0.0,0,1439.0,11583.0,1174.0,0,243.0,0,-134.0,17863.0,40.27,EUR
2020-01-06 12:00:00,263.0,150.0,0,0.0,0,1294.0,11670.0,1181.0,0,244.0,0,-145.0,18225.0,37.49,EUR
2020-01-06 13:00:00,261.0,150.0,0,0.0,0,1228.0,11537.0,1224.0,0,244.0,0,-144.0,18140.0,37.51,EUR
2020-01-06 14:00:00,262.0,152.0,0,0.0,0,1184.0,11668.0,1296.0,0,244.0,0,-39.0,18111.0,37.48,EUR
2020-01-06 15:00:00,261.0,159.0,0,0.0,0,1162.0,12254.0,1431.0,0,244.0,0,-21.0,19015.0,41.41,EUR
2020-01-06 16:00:00,260.0,212.0,0,0.0,0,1203.0,12480.0,1474.0,0,243.0,0,-29.0,19266.0,48.05,EUR
2020-01-06 17:00:00,263.0,245.0,0,0.0,0,1270.0,12458.0,1494.0,0,242.0,0,-57.0,19333.0,48.22,EUR
2020-01-06 18:00:00,262.0,240.0,0,0.0,0,1316.0,12398.0,1467.0,0,242.0,0,-60.0,19368.0,46.73,EUR
2020-01-06 19:00:00,262.0,183.0,0,0.0,0,1188.0,12447.0,1362.0,0,242.0,0,-116.0,19127.0,37.94,EUR
2020-01-06 20:00:00,262.0,163.0,0,0.0,0,1145.0,11946.0,1290.0,0,242.0,0,-14.0,18304.0,37.94,EUR
2020-01-06 21:00:00,261.0,161.0,0,0.0,0,1034.0,11675.0,1289.0,0,242.0,0,-0.0,17603.0,36.63,EUR
2020-01-06 22:00:00,268.0,135.0,0,0.0,0,920.0,10996.0,1262.0,0,242.0,0,-0.0,16405.0,33.43,EUR
2020-01-06 23:00:00,255.0,135.0,0,0.0,0,897.0,11216.0,1228.0,0,242.0,0,-0.0,15564.0,35.95,EUR
2020-01-07 00:00:00,253.0,136.0,0,0.0,0,876.0,10987.0,1224.0,0,242.0,0,-0.0,15060.0,34.88,EUR
2020-01-07 01:00:00,254.0,135.0,0,0.0,0,896.0,10870.0,1236.0,0,242.0,0,-0.0,14880.0,36.13,EUR
2020-01-07 02:00:00,253.0,136.0,0,0.0,0,861.0,10949.0,1243.0,0,242.0,0,-0.0,14990.0,36.27,EUR
2020-01-07 03:00:00,257.0,136.0,0,0.0,0,843.0,11321.0,1223.0,0,242.0,0,-0.0,15393.0,37.81,EUR
2020-01-07 04:00:00,281.0,136.0,0,0.0,0,755.0,11699.0,1211.0,0,242.0,0,-0.0,16503.0,37.87,EUR
2020-01-07 05:00:00,291.0,137.0,0,0.0,0,689.0,13914.0,1456.0,0,242.0,0,-215.0,20054.0,50.78,EUR
2020-01-07 06:00:00,297.0,137.0,0,0.0,0,732.0,15985.0,1585.0,0,242.0,0,-224.0,22420.0,42.32,EUR
2020-01-07 07:00:00,292.0,145.0,0,0.0,0,771.0,16264.0,1602.0,0,242.0,0,-288.0,23216.0,47.64,EUR
2020-01-07 08:00:00,291.0,176.0,0,0.0,0,756.0,16432.0,1585.0,0,242.0,0,-126.0,23659.0,53.4,EUR
2020-01-07 09:00:00,296.0,188.0,0,0.0,0,605.0,16487.0,1579.0,0,242.0,0,-20.0,23500.0,53.4,EUR
2020-01-07 10:00:00,294.0,190.0,0,0.0,0,518.0,16761.0,1545.0,0,242.0,0,-3.0,23748.0,54.36,EUR
2020-01-07 11:00:00,295.0,179.0,0,0.0,0,504.0,16460.0,1442.0,0,242.0,0,-516.0,23699.0,54.74,EUR
2020-01-07 12:00:00,294.0,176.0,0,0.0,0,505.0,16744.0,1585.0,0,242.0,0,-497.0,24017.0,56.24,EUR
2020-01-07 13:00:00,294.0,163.0,0,0.0,0,514.0,16830.0,1564.0,0,242.0,0,-115.0,23699.0,53.44,EUR
2020-01-07 14:00:00,293.0,146.0,0,0.0,0,651.0,16992.0,1564.0,0,243.0,0,-17.0,23785.0,53.44,EUR
2020-01-07 15:00:00,298.0,222.0,0,0.0,0,722.0,17358.0,1599.0,0,243.0,0,-394.0,24724.0,58.86,EUR
2020-01-07 16:00:00,303.0,243.0,0,0.0,0,850.0,17083.0,1557.0,0,243.0,0,-470.0,24719.0,55.61,EUR
2020-01-07 17:00:00,304.0,258.0,0,0.0,0,960.0,16668.0,1475.0,0,244.0,0,-457.0,24336.0,54.35,EUR
2020-01-07 18:00:00,303.0,255.0,0,0.0,0,1050.0,16782.0,1428.0,0,244.0,0,-360.0,24232.0,54.35,EUR
2020-01-07 19:00:00,303.0,189.0,0,0.0,0,1158.0,16375.0,1430.0,0,244.0,0,-158.0,23679.0,45.84,EUR
2020-01-07 20:00:00,302.0,160.0,0,0.0,0,1204.0,14841.0,1393.0,0,244.0,0,-71.0,22107.0,43.79,EUR
2020-01-07 21:00:00,290.0,137.0,0,0.0,0,1301.0,13314.0,1364.0,0,244.0,0,-0.0,20399.0,48.28,EUR
2020-01-07 22:00:00,274.0,137.0,0,0.0,0,1490.0,12053.0,1326.0,0,244.0,0,-0.0,19118.0,36.71,EUR
2020-01-07 23:00:00,255.0,134.0,0,0.0,0,1769.0,12171.0,1244.0,0,244.0,0,-0.0,18012.0,39.08,EUR
2020-01-08 00:00:00,255.0,133.0,0,0.0,0,2007.0,12437.0,1236.0,0,244.0,0,-0.0,17433.0,33.01,EUR
2020-01-08 01:00:00,253.0,133.0,0,0.0,0,2232.0,12129.0,1233.0,0,244.0,0,-0.0,17064.0,32.98,EUR
2020-01-08 02:00:00,251.0,133.0,0,0.0,0,2505.0,11991.0,1234.0,0,244.0,0,-0.0,17120.0,32.25,EUR
2020-01-08 03:00:00,256.0,135.0,0,0.0,0,2728.0,11996.0,1234.0,0,244.0,0,-0.0,17366.0,33.09,EUR
2020-01-08 04:00:00,268.0,134.0,0,0.0,0,2990.0,12089.0,1241.0,0,243.0,0,-0.0,18331.0,33.63,EUR
2020-01-08 05:00:00,302.0,134.0,0,0.0,0,3400.0,13560.0,1359.0,0,243.0,0,-0.0,21382.0,48.35,EUR
2020-01-08 06:00:00,304.0,134.0,0,0.0,0,3639.0,15249.0,1334.0,0,243.0,0,-0.0,23362.0,42.43,EUR
2020-01-08 07:00:00,304.0,149.0,0,0.0,0,3840.0,15660.0,1334.0,0,244.0,0,-0.0,24093.0,41.7,EUR
2020-01-08 08:00:00,305.0,157.0,0,0.0,0,3797.0,15727.0,1326.0,0,242.0,0,-18.0,24199.0,41.81,EUR
2020-01-08 09:00:00,307.0,160.0,0,0.0,0,3719.0,15279.0,1350.0,0,242.0,0,-21.0,23907.0,41.68,EUR
2020-01-08 10:00:00,304.0,161.0,0,0.0,0,3645.0,15591.0,1347.0,0,240.0,0,-3.0,24101.0,42.75,EUR
2020-01-08 11:00:00,307.0,162.0,0,0.0,0,3525.0,15731.0,1340.0,0,240.0,0,-0.0,24131.0,42.78,EUR
2020-01-08 12:00:00,306.0,154.0,0,0.0,0,3440.0,15765.0,1341.0,0,240.0,0,-35.0,24346.0,42.78,EUR
2020-01-08 13:00:00,307.0,155.0,0,0.0,0,3385.0,15711.0,1342.0,0,239.0,0,-22.0,24067.0,42.76,EUR
2020-01-08 14:00:00,304.0,155.0,0,0.0,0,3395.0,15550.0,1351.0,0,238.0,0,-119.0,24024.0,42.9,EUR
2020-01-08 15:00:00,306.0,206.0,0,0.0,0,3399.0,15673.0,1357.0,0,237.0,0,-408.0,24788.0,53.32,EUR
2020-01-08 16:00:00,306.0,239.0,0,0.0,0,3282.0,15644.0,1365.0,0,239.0,0,-520.0,24756.0,53.38,EUR
2020-01-08 17:00:00,309.0,243.0,0,0.0,0,3187.0,16158.0,1382.0,0,239.0,0,-515.0,24397.0,53.3,EUR
2020-01-08 18:00:00,308.0,191.0,0,0.0,0,3012.0,16021.0,1358.0,0,240.0,0,-498.0,24202.0,49.5,EUR
2020-01-08 19:00:00,307.0,176.0,0,0.0,0,2902.0,15195.0,1343.0,0,241.0,0,-673.0,23624.0,43.36,EUR
2020-01-08 20:00:00,306.0,170.0,0,0.0,0,2696.0,13384.0,1341.0,0,241.0,0,-479.0,21999.0,41.14,EUR
2020-01-08 21:00:00,291.0,169.0,0,0.0,0,2518.0,12418.0,1287.0,0,239.0,0,-22.0,20368.0,43.69,EUR
2020-01-08 22:00:00,266.0,132.0,0,0.0,0,2346.0,12019.0,1270.0,0,239.0,0,-0.0,19081.0,35.76,EUR
2020-01-08 23:00:00,256.0,126.0,0,0.0,0,2055.0,12207.0,1275.0,0,236.0,0,-0.0,18022.0,36.96,EUR
2020-01-09 00:00:00,256.0,125.0,0,0.0,0,1747.0,12434.0,1269.0,0,234.0,0,-0.0,17502.0,38.84,EUR
2020-01-09 01:00:00,259.0,124.0,0,0.0,0,1539.0,12255.0,1265.0,0,222.0,0,-0.0,17071.0,37.08,EUR
2020-01-09 02:00:00,254.0,126.0,0,0.0,0,1281.0,12451.0,1266.0,0,220.0,0,-0.0,17177.0,35.59,EUR
2020-01-09 03:00:00,258.0,126.0,0,0.0,0,1142.0,12238.0,1263.0,0,229.0,0,-0.0,17412.0,33.25,EUR
2020-01-09 04:00:00,267.0,124.0,0,0.0,0,1022.0,12342.0,1231.0,0,231.0,0,-0.0,18076.0,35.7,EUR
2020-01-09 05:00:00,293.0,126.0,0,0.0,0,822.0,14566.0,1329.0,0,231.0,0,-0.0,21030.0,50.72,EUR
2020-01-09 06:00:00,301.0,128.0,0,0.0,0,740.0,17052.0,1545.0,0,231.0,0,-0.0,23246.0,55.6,EUR
